Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars,datetime_parsed
10.11.2014,"22.500,00",/,/,"22.500,00","0,00",0,"0,00","0,00",2014-11-10
11.11.2014,"22.500,00",/,/,"22.500,00","0,00",0,"0,00","0,00",2014-11-11
12.11.2014,"22.500,00",/,/,"22.500,00","0,00",0,"0,00","0,00",2014-11-12
13.11.2014,"22.500,00",/,/,"22.500,00","0,00",0,"0,00","0,00",2014-11-13
14.11.2014,"22.500,00",/,/,"22.500,00","0,00",0,"0,00","0,00",2014-11-14
17.11.2014,"22.500,00",/,/,"22.500,00","0,00",0,"0,00","0,00",2014-11-17
18.11.2014,"22.500,00",/,/,"22.500,00","0,00",0,"0,00","0,00",2014-11-18
19.11.2014,"22.500,00",/,/,"22.500,00","0,00",0,"0,00","0,00",2014-11-19
20.11.2014,"22.850,00","22.850,00","22.850,00","22.850,00","1,56",10,"228.500,00","228.500,00",2014-11-20
21.11.2014,"22.850,00",/,/,"22.850,00","0,00",0,"0,00","0,00",2014-11-21
24.11.2014,"22.850,00",/,/,"22.850,00","0,00",0,"0,00","0,00",2014-11-24
25.11.2014,"22.850,00",/,/,"22.850,00","0,00",0,"0,00","0,00",2014-11-25
26.11.2014,"22.850,00",/,/,"22.850,00","0,00",0,"0,00","0,00",2014-11-26
27.11.2014,"22.850,00",/,/,"22.850,00","0,00",0,"0,00","0,00",2014-11-27
28.11.2014,"22.850,00",/,/,"22.850,00","0,00",0,"0,00","0,00",2014-11-28
01.12.2014,"22.850,00",/,/,"22.850,00","0,00",0,"0,00","0,00",2014-12-01
02.12.2014,"22.850,00",/,/,"22.850,00","0,00",0,"0,00","0,00",2014-12-02
04.12.2014,"22.850,00",/,/,"22.850,00","0,00",0,"0,00","0,00",2014-12-04
05.12.2014,"22.850,00",/,/,"22.850,00","0,00",0,"0,00","0,00",2014-12-05
09.12.2014,"22.850,00",/,/,"22.850,00","0,00",0,"0,00","0,00",2014-12-09
10.12.2014,"22.850,00",/,/,"22.850,00","0,00",0,"0,00","0,00",2014-12-10
11.12.2014,"22.850,00",/,/,"22.850,00","0,00",0,"0,00","0,00",2014-12-11
12.12.2014,"22.850,00",/,/,"22.850,00","0,00",0,"0,00","0,00",2014-12-12
